Date,Prediction,Lower Bound,Upper Bound,Is Forecast
2024-07-25,3133.3862151513736,2262.100052162967,4031.6299127760235,false
2024-07-26,3102.339429395976,2194.5292419631505,3974.495947020293,false
2024-07-27,1872.99933215544,885.7849187330083,2763.8479930946396,false
2024-07-28,1826.7703897882816,983.828612739373,2695.045425178396,false
2024-07-29,2838.1205598415463,1929.6225817776137,3728.487879768992,false
2024-07-30,2825.1758051951656,1851.0297647005752,3789.3660792557375,false
2024-07-31,3011.058017045345,2118.0312307408444,3935.7246432609295,false
2024-08-01,3099.1173606609054,2159.2804298164115,4010.8223149450846,false
2024-08-02,3142.8281309161757,2264.9554464231906,4065.829149845275,false
2024-08-03,1971.1260967619028,996.707376499541,2821.087628910837,false
2024-08-04,1944.7431653367687,988.7264207755306,2814.2403668584443,false
2024-08-05,2929.1629646102915,2029.4424064771742,3851.1639647579696,false
2024-08-06,2855.712508253203,1939.7518712120966,3810.7840830678174,false
2024-08-07,2980.966059882333,2179.334320564397,3831.1554161031568,false
2024-08-08,3043.3479150910343,2121.0040866757236,3891.7490772517194,false
2024-08-09,3109.103377144659,2211.6511557971157,3997.558051836023,false
2024-08-10,1987.7184177303725,1055.0439328554896,2904.608422683208,false
2024-08-11,2002.344132225218,1079.8998460224095,2929.8643190999346,false
2024-08-12,2990.9818400521885,2193.7818570938257,3835.984685931277,false
2024-08-13,2887.2926311454253,1972.8658333213418,3773.270707481227,false
2024-08-14,2975.204862221719,2067.7130860738553,3884.2151825167125,false
2024-08-15,3021.170697898256,2173.1124256982653,3942.6382021641652,false
2024-08-16,3097.9033098795894,2156.1756018367614,3937.9063695518216,false
2024-08-17,1998.6412240489412,998.0029891281002,2892.7900906486116,false
2024-08-18,2026.8508951952047,1169.0601789539382,2921.6656835261197,false
2024-08-19,3017.9458640203634,2116.10257487019,3904.5589794917573,false
2024-08-20,2922.1755878704207,2016.9152062424828,3865.6322584761106,false
2024-08-21,3040.832612685281,2044.8449608046787,3895.8963395265723,false
2024-08-22,3136.971196466523,2266.5263777476785,3988.024266820855,false
2024-08-23,3255.0420755269743,2340.6541315742493,4130.519577584533,false
2024-08-24,2153.482999389867,1209.478070396267,3038.594680398173,false
2024-08-25,2120.319397367135,1283.111039425872,2968.4563511084825,false
2024-08-26,3007.2699300829554,2093.5276789244417,3896.346657374678,false
2024-08-27,2802.609174850795,1850.7190489584978,3654.6680410930535,false
2024-08-28,2844.640990598218,1976.3232533541807,3708.7768705741382,false
2024-08-29,2914.9448963818486,2011.830797444809,3732.9034885459605,false
2024-08-30,3055.843091749752,2147.1681572050347,3976.227756862299,false
2024-08-31,2011.5593517114057,1049.5494977558815,2846.609165703859,false
2024-09-01,2051.7346600666046,1170.2488894034932,2918.5381375408274,false
2024-09-02,3007.4295650835957,2122.417454427753,3912.5509185150386,false
2024-09-03,2844.85089762918,1973.1039817433405,3780.4378732206083,false
2024-09-04,2885.9401574317194,2004.3125936922045,3750.8486604196164,false
2024-09-05,2913.608146229417,1977.8072294259587,3815.287011256995,false
2024-09-06,2994.8460071568647,2124.454275009198,3921.8683837527474,false
2024-09-07,1911.164065149329,908.6926549446143,2782.511804806188,false
2024-09-08,1958.5521224810618,990.7587015178038,2897.549747314227,false
2024-09-09,2964.3210566547223,2069.9363440267052,3852.1141701215947,false
2024-09-10,2862.850659759893,2023.614900948368,3736.207126503895,false
2024-09-11,2939.754543259437,2040.2387768683732,3806.4802811074146,false
2024-09-12,2964.0007922673467,2081.6245390711238,3922.414392861471,false
2024-09-13,3019.329496794564,2184.476957858722,3934.443985697568,false
2024-09-14,1918.1220717637016,1105.472546712875,2807.2407001414426,false
2024-09-15,1975.013266625534,1062.0482314644132,2827.36567048809,false
2024-09-16,3010.671798378832,2112.856410696586,3897.646094792561,false
2024-09-17,2938.135625980199,1978.8201384356923,3802.46724539535,false
2024-09-18,3029.849674533454,2137.980853641685,3911.4997875611693,false
2024-09-19,3062.7488163213143,2216.477663910248,3940.4102616835307,false
2024-09-20,3140.353544933834,2278.284568667807,4054.039676122346,false
2024-09-21,2083.799133433935,1196.9813137598858,2949.807153480494,false
2024-09-22,2190.703331760201,1291.5630242329787,3045.1356209752234,false
2024-09-23,3246.821787496861,2384.088244777757,4169.48707976356,false
2024-09-24,3137.2142484331303,2267.503441608563,4011.9017082720798,false
2024-09-25,3134.658719484505,2176.0725196050726,3995.0863690604256,false
2024-09-26,3045.8001182456137,2058.8113179219745,3927.850872986081,false
2024-09-27,3014.743949411436,2109.649479405995,3923.484900860626,false
2024-09-28,1891.900257514034,1008.6533994017285,2794.0979240196743,false
2024-09-29,1982.715001079448,1094.518976191314,2830.117446019155,false
2024-09-30,3063.833857131049,2166.426476798975,3932.8031202104576,false
2024-10-01,3003.807639759476,2102.5336900857346,3925.309008633196,false
2024-10-02,3056.3673552481614,2186.44625715929,4029.196303822615,false
2024-10-03,3006.8851761153373,2047.7803881345537,3926.322433996453,false
2024-10-04,2979.388673195919,2037.3315737970415,3879.6109773110365,false
2024-10-05,1815.874893461341,909.2213890031024,2786.632711743641,false
2024-10-06,1835.5250604304624,920.8117623665394,2723.494779849987,false
2024-10-07,2848.9212186238597,1926.000435675476,3710.5914371121485,false
2024-10-08,2760.1099925209924,1929.881297015335,3618.860883710176,false
2024-10-09,2835.9419320184934,1854.7369247599022,3722.205826853655,false
2024-10-10,2842.60546623343,1897.2913771153292,3861.1963231144655,false
2024-10-11,2866.723276643021,1935.8333283170455,3789.014546563752,false
2024-10-12,1722.8900861073662,814.3044580079747,2580.2324468156953,false
2024-10-13,1732.6013920024768,794.9520498902642,2593.7983577789637,false
2024-10-14,2733.671938992265,1776.5629672643663,3615.925027021287,false
2024-10-15,2657.953510746154,1793.330108372399,3526.8474013028513,false
2024-10-16,2778.442856283863,1862.3873847758261,3606.819351042621,false
2024-10-17,2844.664735337545,1948.0689189942868,3747.0078532107514,false
2024-10-18,2923.052792967623,2042.2810009229497,3819.3153902336876,false
2024-10-19,1825.0296581495572,890.9899161471099,2732.4653206891026,false
2024-10-20,1888.024951284979,1010.0825979079978,2817.61882415161,false
2024-10-21,2966.5049761897635,2114.0951745347875,3855.1143547166034,false
2024-10-22,2988.165541512108,2089.0999559978545,3902.7995457238,false
2024-10-23,3196.9515019305186,2289.061725378629,4084.6575989416447,false
2024-10-24,3306.780971918022,2411.7549068831627,4215.191047710866,false
2024-10-25,3367.8399008565684,2491.0091638598915,4304.952862045378,false
2024-10-26,2207.0645267180475,1242.5540562432839,3111.628854836896,false
2024-10-27,2199.149252806086,1284.2593541527312,3198.235486497369,false
2024-10-28,3234.8583007751736,2359.389576190134,4144.558141583364,false
2024-10-29,3259.761455762264,2359.501708293251,4112.132456521627,false
2024-10-30,3515.1001928809037,2615.2764594949317,4420.936873200603,false
2024-10-31,3700.0933563341355,2768.4336367834007,4607.586474940749,false
2024-11-01,3846.1583182642894,2966.293476733433,4696.708988171313,false
2024-11-02,2759.30007286113,1979.7549493537101,3612.956783209777,false
2024-11-03,2791.990939768877,1879.1031806545145,3716.0803992829037,false
2024-11-04,3818.6027582404936,2903.2436981653946,4744.621510829658,false
2024-11-05,3786.1339418112047,2941.4184776649713,4677.77481179515,false
2024-11-06,3960.720041237678,3047.540963520956,4776.645798333897,false
2024-11-07,4079.217089405074,3181.8974112323626,5010.741965804878,false
2024-11-08,4199.862357407241,3310.3025366696406,5092.948066261037,false
2024-11-09,3125.494875591277,2198.2256936374556,4098.984627271988,false
2024-11-10,3177.4457665528253,2299.212859351414,4087.7386349124217,false
2024-11-11,4194.533933536217,3276.5320290958416,5036.8914942603,false
2024-11-12,4110.663786091276,3259.1996016918506,5028.716987693186,false
2024-11-13,4209.6249157596885,3301.0494917737387,5149.064173167075,false
2024-11-14,4260.0612236864545,3342.3513612333722,5131.320065691583,false
2024-11-15,4339.839739931793,3434.411988885149,5247.440083654482,false
2024-11-16,3246.1121463832,2346.0626317866513,4174.1710077324515,false
2024-11-17,3279.7964724112567,2448.953353904821,4211.640373384017,false
2024-11-18,4267.42408087584,3414.657262343005,5237.167518197703,false
2024-11-19,4151.678868236522,3235.285246213884,5072.953690329406,false
2024-11-20,4236.85543771542,3384.5036168398,5122.7791353058,false
2024-11-21,4300.995738346137,3480.3417938589446,5153.054403991708,false
2024-11-22,4405.421138124406,3505.2862880680555,5284.012138561641,false
2024-11-23,3312.732505755012,2470.373913921199,4254.958430531992,false
2024-11-24,3296.087361109259,2365.944489069891,4219.829593843888,false
2024-11-25,4182.416836717848,3348.319473537323,5126.146792628623,false
2024-11-26,3944.027777845152,3068.2643487956893,4839.2754461669065,false
2024-11-27,3925.559984103113,3030.4657062421475,4811.549707695219,false
2024-11-28,3933.942613879308,2987.0724479920013,4859.231837092783,false
2024-11-29,4037.798760125167,3184.5019548201226,4959.1226863315715,false
2024-11-30,2989.96644705536,2119.0794922216555,3880.0223863925235,false
2024-12-01,3046.330969179584,2139.529724393611,3919.9285557269677,false
2024-12-02,4013.921804185017,3105.6296099248875,4926.875393528493,false
2024-12-03,3842.8487074170334,2995.849922010561,4709.065952122858,false
2024-12-04,3856.703268083056,2882.1090748046045,4750.171567004626,false
2024-12-05,3853.010664379057,2947.88149456158,4697.147220307391,false
2024-12-06,3913.1435952993006,3030.998273161745,4804.813444618391,false
2024-12-07,2822.8627155502886,1890.7519173712924,3678.218011353531,false
2024-12-08,2872.7114174745116,1935.7720104074615,3804.7408774173314,false
2024-12-09,3882.0226267058806,3003.6549695435333,4783.376823302361,false
2024-12-10,3781.009572915913,2871.7762910270194,4699.356606859714,false
2024-12-11,3855.2689991693633,2929.0349596043734,4747.326795433431,false
2024-12-12,3874.4729148050405,2951.725155700602,4779.264070252258,false
2024-12-13,3922.0091357041147,3020.4759261259073,4787.3413603583185,false
2024-12-14,2810.7915585858027,1935.718851014701,3683.6820346171144,false
2024-12-15,2859.1345032765594,2039.2675292386373,3690.666394275722,false
2024-12-16,3892.7062882484797,2975.4254656279377,4830.410086765818,false
2024-12-17,3825.4046489566854,2915.1417143028148,4732.8961302303705,false
2024-12-18,3923.1351291220135,3027.061593857612,4843.350806193976,false
2024-12-19,3953.031665227717,3053.48352877092,4775.227783773437,false
2024-12-20,4015.169135675241,3128.2541469785574,4911.4323352791225,false
2024-12-21,2939.964292800895,2023.2744464166522,3867.7748676531064,false
2024-12-22,3042.5018220989787,2181.4443741673267,3917.141639050041,false
2024-12-23,4120.374210962453,3169.807733540718,5000.14157769485,false
2024-12-24,4052.8716552985697,3214.813855308468,4931.941031176159,false
2024-12-25,4090.6469189185937,3116.2652189745477,4981.60154350367,false
2024-12-26,4017.3112654508427,3181.3305336740186,4909.054596277125,false
2024-12-27,3971.110871217552,3078.3123291388533,4872.12445988826,false
2024-12-28,2819.585453929686,1875.285108335576,3829.5138856341914,false
2024-12-29,2896.415463777074,2003.4009469650778,3761.108361519863,false
2024-12-30,3997.0003657562634,3050.6465715287954,4916.06744524828,false
2024-12-31,3986.483026799391,3021.1744975511924,4888.315829263971,false
2025-01-01,4097.061805764318,3203.6551560297667,5061.413528521878,false
2025-01-02,4091.5756355711655,3164.887886308296,4968.964297200379,false
2025-01-03,4086.049832110095,3159.2408553814803,4904.005262576121,false
2025-01-04,2931.4773137247826,2094.840488161282,3829.8541013664726,false
2025-01-05,2962.6635247989716,1998.508159541612,3897.2902655659013,false
2025-01-06,3999.549106963107,3130.018752970695,4920.779724362139,false
2025-01-07,3944.2581094983034,3032.4225239612642,4854.876902534743,false
2025-01-08,4055.135502147531,3166.9358359584994,4953.783313459537,false
2025-01-09,4091.094684788249,3184.748308616252,4967.286249036083,false
2025-01-10,4136.196429921525,3248.907791001649,5017.81397989179,false
2025-01-11,3005.017518900891,2071.076892025472,3854.906824774341,false
2025-01-12,3018.390953253355,2115.8378575658944,3937.8396607483496,false
2025-01-13,4013.0423159666784,3172.5756100969033,4938.666845427809,false
2025-01-14,3922.07316758026,2999.1869663550347,4882.2750277193645,false
2025-01-15,4022.6522397265276,3158.5038827194053,4922.310657861512,false
2025-01-16,4067.3010032586612,3152.918513418535,4975.466220993736,false
2025-01-17,4119.056062588139,3201.6284951899684,5046.933310675938,false
2025-01-18,2979.7036747527777,2076.628366452577,3898.078120618611,false
2025-01-19,2978.4725714081674,2128.5458631676893,3919.4514852216043,false
2025-01-20,3972.336257310268,3118.1387062144413,4928.087539809661,false
2025-01-21,3903.6419456452977,2954.7265897247908,4782.552387894443,false
2025-01-22,4033.041536636394,3123.8231612719383,4909.722510484869,false
2025-01-23,4078.5811796595963,3184.307570769935,4967.645708227313,false
2025-01-24,4075.838789231453,3174.946517375496,4966.751185763828,false
2025-01-25,2827.356309053995,1916.713195144966,3769.7099202038453,false
2025-01-26,2692.435814604357,1820.2609090432618,3593.8312231644313,false
2025-01-27,3568.925089968203,2689.6153759351228,4551.11806120827,false
2025-01-28,3428.6487532390192,2585.626438878625,4268.094077341237,false
2025-01-29,3540.192948831246,2640.4457374606936,4434.031725751227,false
2025-01-30,3612.550264323212,2693.28142353487,4401.379436224368,false
2025-01-31,3664.6314345639094,2834.072523730638,4615.281773505612,false
2025-02-01,2479.720207204782,1616.5875813008333,3365.9433509344644,false
2025-02-02,2395.5317580054043,1486.8611466790182,3272.689869886434,false
2025-02-03,3289.4263136366735,2368.436419028276,4127.770900006021,false
2025-02-04,3124.321341619703,2245.503439578161,4016.6370582847912,false
2025-02-05,3181.973641344606,2184.578880472276,4165.133181061089,false
2025-02-06,3204.69386436658,2302.409967418318,4081.7652091528284,false
2025-02-07,3246.235475279956,2310.7385812699727,4110.9119063553,false
2025-02-08,2102.334349122963,1230.188212299914,2977.3240163409105,false
2025-02-09,2090.861445656046,1177.4303981991043,3031.434877349536,false
2025-02-10,3051.139965316279,2133.8910441945095,3963.4806016312527,false
2025-02-11,2918.102020027512,1990.2773455597082,3821.37028160568,false
2025-02-12,2975.3041851310018,2119.760347192259,3913.06315906285,false
2025-02-13,2991.8612581065117,2045.9355651038052,3866.764280316669,false
2025-02-14,3049.0040353261347,2142.8150868838534,3931.992257292667,false
2025-02-15,1948.3885302443837,1014.1000355535376,2805.3844619799506,false
2025-02-16,1991.1376087122571,1019.6092610422447,2939.115723426921,false
2025-02-17,2996.4150914759603,2080.5125906179446,3933.8405679291113,false
2025-02-18,2896.135568916063,2006.2685419113416,3750.032928841232,false
2025-02-19,2990.0654537851456,2092.63050149434,3814.094006723086,false
2025-02-20,3064.3603075020915,2129.311466448851,3911.4608991879604,false
2025-02-21,3196.586338490496,2280.2564429376166,4145.403006754059,false
2025-02-22,2159.937328993448,1265.6952243076255,3035.579580068625,false
2025-02-23,2220.568368511477,1300.2142597989287,3135.5161367025935,false
2025-02-24,3182.096014138742,2277.2899769158403,4068.3780080751344,false
2025-02-25,2992.6789269146725,2070.009136621129,3924.321890252765,false
2025-02-26,2990.0870548976595,2110.9226984012284,3900.3681136033656,false
2025-02-27,2997.4990940292596,2090.7712138702036,3879.8182962907285,false
2025-02-28,3111.0457512414696,2218.3599289176545,3930.1544314566486,false
2025-03-01,2101.8533730815248,1260.0595743296115,2999.2721988792555,false
2025-03-02,2221.9412435899253,1307.6981709130343,3125.247947423527,false
2025-03-03,3256.63292410272,2349.6926245293653,4169.166625983041,false
2025-03-04,3133.5310874141946,2191.9734382481083,3965.4451935238103,false
2025-03-05,3168.449393203067,2286.7395237776173,4098.258909800096,false
2025-03-06,3168.3248902776904,2286.362735483154,4028.9354652258467,false
2025-03-07,3230.7506234340763,2316.5479500154656,4141.505353525188,false
2025-03-08,2151.6653389623325,1272.0149518338085,3026.356996247004,false
2025-03-09,2220.5335433654154,1335.2840410156691,3102.930100446838,false
2025-03-10,3249.20472328495,2304.826242677862,4094.090540994608,false
2025-03-11,3161.730707692447,2303.5506973898564,4048.10745812026,false
2025-03-12,3242.321635668527,2383.94543681655,4160.228686748083,false
2025-03-13,3261.8371531501484,2327.2113553171935,4062.6849999003066,false
2025-03-14,3304.206257242849,2430.6101237060993,4231.359405477929,false
2025-03-15,2182.4233515114656,1232.5387526226432,3091.3315697030494,false
2025-03-16,2217.1569825075853,1308.1192889121244,3048.2439037099025,false
2025-03-17,3239.2571721702434,2344.037726165886,4154.339042596016,false
2025-03-18,3166.506301189861,2164.4780586932784,4038.062881822343,false
2025-03-19,3262.1550986156385,2341.087166110131,4176.976358013204,false
2025-03-20,3284.2774590032172,2314.9804217228216,4198.672462791409,false
2025-03-21,3325.1418472832593,2426.964534964003,4211.397320929965,false
2025-03-22,2217.8734815039375,1364.5320501763383,3128.9093477860038,false
2025-03-23,2292.2100504102955,1362.5435955112425,3194.6055649630434,false
2025-03-24,3362.2515171246673,2432.688117229317,4283.847180344598,false
2025-03-25,3311.072752779652,2401.477237010952,4255.457890921845,false
2025-03-26,3374.0781681552635,2533.6382636675758,4211.895283633564,false
2025-03-27,3309.7220111863185,2440.477300014694,4232.345141987729,false
2025-03-28,3239.9363938336874,2375.955989942152,4099.704888530354,false
2025-03-29,2038.2848471127895,1219.5753208105482,2920.690632609787,false
2025-03-30,2063.5290876644044,1156.7003810009326,2928.188599430747,false
2025-03-31,3137.2420011983045,2222.301993656006,3956.5963422733953,false
2025-04-01,3132.931673460889,2247.7310587837005,4081.394251652908,false
2025-04-02,3268.9418909786145,2423.6131719948803,4151.855500034255,false
2025-04-03,3284.0436274819,2391.105530824629,4145.031783296181,false
2025-04-04,3278.1891708317585,2401.7326771732896,4176.010606685194,false
2025-04-05,2104.10321959753,1200.934249918634,2982.801819883767,false
2025-04-06,2111.3395355032644,1205.7906373960395,2955.566102299942,false
2025-04-07,3134.3992428398565,2288.1608054629105,4012.8241451649446,false
2025-04-08,3079.931256800398,2130.5514419151364,3885.5940993821514,false
2025-04-09,3201.015510141776,2242.6007543378532,4121.229064293397,false
2025-04-10,3248.8431384780797,2375.885284508347,4144.167496804717,false
2025-04-11,3303.5671848687175,2392.9755570389884,4249.446567971606,false
2025-04-12,2179.9977905000933,1201.660979638365,3011.104807612674,false
2025-04-13,2199.902064153938,1185.7790354113379,3160.5673230182497,false
2025-04-14,3199.8527330475836,2340.1329929540143,4100.454579032072,false
2025-04-15,3113.642883341404,2199.394174540034,4014.311518022934,false
2025-04-16,3222.2313391019493,2302.8370371076553,4103.34588749029,false
2025-04-17,3283.1947946479645,2373.51195355004,4147.2879993086635,false
2025-04-18,3360.4259922730866,2463.7003073768424,4212.335252396124,false
2025-04-19,2249.1067493229452,1342.00968672818,3153.31067687786,false
2025-04-20,2268.5385376698146,1342.4838529615652,3134.977347182697,false
2025-04-21,3272.0641601873226,2393.198609485319,4161.28831052836,false
2025-04-22,3211.0732703147223,2343.558431570753,4107.646256970605,false
2025-04-23,3363.398711575324,2489.573496973101,4221.584535034893,false
2025-04-24,3458.6533752678465,2572.0993561715577,4335.1345873295295,false
2025-04-25,3526.2405965247717,2625.8498838467185,4412.209683956353,false
2025-04-26,2346.21082292911,1472.2756421935062,3295.188513499494,false
2025-04-27,2254.4643303629755,1333.799677594564,3084.257922730358,false
2025-04-28,3142.633356765186,2250.1226302373634,4018.397857504523,false
2025-04-29,2999.341911317716,2102.6651110093894,3860.052156854933,false
2025-04-30,3121.120028226907,2224.961262031264,4017.8941484461843,false
2025-05-01,3235.565577321553,2331.903068324842,4206.633982964652,false
2025-05-02,3357.9186211821366,2453.3851891466593,4296.309487425057,false
2025-05-03,2249.831784014121,1310.9768520470457,3120.7254291386043,false
2025-05-04,2226.4717234535965,1380.3616715085357,3090.5014926068447,false
2025-05-05,3157.2704028592416,2226.901757273834,4077.711865165776,false
2025-05-06,3014.307967975508,2129.9014349805784,3978.584357927913,false
2025-05-07,3095.2258911593776,2205.5755796403646,4044.7697879471684,false
2025-05-08,3152.045523289109,2279.899052840677,4030.533075640679,false
2025-05-09,3237.036658086297,2379.8762209218758,4162.788307226162,false
2025-05-10,2137.9476515641672,1291.4562436122305,3053.1540796664867,false
2025-05-11,2165.96134886704,1255.9399924106312,3004.243020854655,false
2025-05-12,3158.4820675221854,2203.1816291146433,3952.7872712825565,false
2025-05-13,3051.10822893016,2120.0783529445634,3924.5400851353475,false
2025-05-14,3127.44271907662,2215.1308220191654,3992.9429551442995,false
2025-05-15,3156.2265027096228,2170.7802462976297,4137.312547212543,false
2025-05-16,3220.6430734813193,2298.4699356455008,4071.6019484049225,false
2025-05-17,2127.20220639064,1180.511888685511,3015.76438832815,false
2025-05-18,2180.63311682319,1282.1797398314388,3014.3679776048866,false
2025-05-19,3197.2533091245496,2360.63673239876,4075.4580256210775,false
2025-05-20,3099.804812176357,2183.2118882705445,3976.6804007423166,false
2025-05-21,3180.214296009716,2321.0271024825993,4081.0229832110476,false
2025-05-22,3227.3893527512123,2308.6922420665746,4154.816968309273,false
2025-05-23,3333.664997688041,2413.436294304482,4197.21911010799,false
2025-05-24,2288.9237270527638,1356.1673738785423,3165.379190127965,false
2025-05-25,2363.343296177257,1481.5728867935807,3282.24620997547,false
2025-05-26,3345.5764111012554,2430.1480591392933,4240.969811790104,false
2025-05-27,3158.9442893673145,2262.440183968493,4029.086082693477,false
2025-05-28,3125.245202029286,2209.8098961128917,4053.490755272997,false
2025-05-29,3074.034193824493,2155.135302057809,4048.56971458804,false
2025-05-30,3126.873247904086,2258.022772891929,4040.613953431097,false
2025-05-31,2081.307938384377,1190.559850042466,2953.746613908251,false
2025-06-01,2198.121033194486,1330.4998977188766,3053.5010954045188,false
2025-06-02,3249.0536584183915,2318.2680206529994,4128.373290159346,false
2025-06-03,3137.866938358772,2293.6655965837817,4069.13306923466,false
2025-06-04,3164.4748685878985,2282.353201692042,4089.074855205819,false
2025-06-05,3137.6611456201576,2263.4668754735508,4044.59406372204,false
2025-06-06,3169.8200630173487,2279.100746791885,4084.101493974889,false
2025-06-07,2071.440491225612,1139.6931260298975,2979.475988198636,false
2025-06-08,2136.4388971073845,1256.3641051834672,3085.654300354921,false
2025-06-09,3171.2670649485913,2308.5872772615617,4060.8782064545503,false
2025-06-10,3092.0668520061317,2186.2975065909704,3902.4256787843906,false
2025-06-11,3178.90439682951,2276.6772672527727,4055.6003268658646,false
2025-06-12,3202.59588912836,2319.908640603373,4100.314238548489,false
2025-06-13,3247.696367986814,2370.861068092834,4121.492338077294,false
2025-06-14,2126.7183422621697,1237.6721814344924,3033.9363865557866,false
2025-06-15,2160.6828047100544,1345.8657277525062,3112.381984112765,false
2025-06-16,3183.8920041759766,2326.1701450082783,4036.2244646630343,false
2025-06-17,3118.8581276323243,2214.755355983718,4019.545959999508,false
2025-06-18,3229.385952863446,2324.5859910013833,4048.5584533606666,false
2025-06-19,3266.6763793953846,2335.5232350430874,4166.214703218392,false
2025-06-20,3312.8448285690533,2398.0092102674553,4250.271217415122,false
2025-06-21,2197.21081338177,1325.0932001876138,3094.1126592442897,false
2025-06-22,2258.436800373396,1306.4098215966233,3195.940452670115,false
2025-06-23,3327.748311389465,2356.0279698548693,4169.2598986222465,false
2025-06-24,3299.743191675811,2376.4915541340183,4117.035997900324,false
2025-06-25,3403.782051342236,2484.268645791082,4321.293634967093,false
2025-06-26,3375.9709531314,2534.8572553999825,4313.384582843619,false
2025-06-27,3315.0476504180137,2430.046880830265,4247.127189565664,false
2025-06-28,2088.6277386394854,1168.320551174381,2954.6655073505403,false
2025-06-29,2072.5945747350365,1140.8381765869274,2927.934822496599,false
2025-06-30,3116.8348994447197,2245.391495393816,4066.6819641828633,false
2025-07-01,3113.8716624863096,2241.0980272218194,4037.128599218046,false
2025-07-02,3278.818143458131,2437.985037062788,4205.314690020019,false
2025-07-03,3329.275239816841,2401.5757406382736,4208.6107608189695,false
2025-07-04,3343.11855665122,2461.597347603874,4196.405790586087,false
2025-07-05,2165.6169479645127,1257.7686688638003,3065.3027804695475,false
2025-07-06,2155.949816225177,1230.535154347243,3062.5745507042866,false
2025-07-07,3164.9468537851058,2237.2527847763217,4059.5567936662937,false
2025-07-08,3109.3835633343315,2176.729571092291,4026.170484337775,false
2025-07-09,3241.236036130778,2282.1170567316676,4160.861190667259,false
2025-07-10,3304.0446784879227,2372.021366941793,4236.439523238064,false
2025-07-11,3371.562405195704,2425.8688481344693,4288.429263529602,true
2025-07-12,2256.915216576515,1335.2501734231598,3100.9882468356777,true
2025-07-13,2282.7149738875114,1390.3453566064295,3154.4276777804193,true
2025-07-14,3285.7012111004515,2406.001057524189,4147.837079798123,true
2025-07-15,3199.3554687367678,2253.3455799027297,4038.8199018779665,true
2025-07-16,3306.5944092798445,2430.377313929693,4238.833622282843,true
2025-07-17,3369.7881785392606,2393.007587424109,4289.528506219853,true
2025-07-18,3456.34528883379,2533.960252129311,4270.099670224737,true
2025-07-19,2358.4529395502263,1424.7054800363628,3222.8459061043254,true
2025-07-20,2386.0497230195224,1493.5678720065528,3303.322541819127,true
2025-07-21,3384.4120574345607,2448.1656672026043,4298.585408412452,true
2025-07-22,3307.4247425539497,2371.566730110621,4209.415472959855,true
2025-07-23,3447.4085782735465,2569.8516483887634,4333.854925398659,true
2025-07-24,3550.3666365123727,2674.897032203269,4433.8537389446265,true
2025-07-25,3649.4148173653484,2813.816105318344,4543.078339890524,true
2025-07-26,2509.323839596196,1607.5650715558133,3434.6876692617525,true
2025-07-27,2440.8402129312362,1532.5459447092383,3293.316946426032,true
2025-07-28,3319.3124965768448,2382.016836683834,4200.27067749704,true
2025-07-29,3139.4374885500256,2247.1181678249604,4039.3831290550747,true
2025-07-30,3222.8848086825237,2321.113320346562,4101.856979046807,true
2025-07-31,3323.3944494657435,2419.1178295886634,4207.068037330259,true
2025-08-01,3464.709454813602,2493.796410830347,4359.087722849548,true
2025-08-02,2394.657469285858,1429.5943534969012,3276.7105434683626,true
2025-08-03,2404.3397741864164,1543.527950619591,3281.974761038427,true
2025-08-04,3347.0838018863656,2442.3547455816297,4206.18287506068,true
2025-08-05,3196.630269838666,2326.2135224582116,4144.95947418596,true
2025-08-06,3265.2541391109844,2355.5175990205157,4140.160123894187,true
2025-08-07,3319.376775797994,2413.5173342652706,4263.304552660537,true
2025-08-08,3415.586735621714,2552.3839987307683,4263.971813138315,true
2025-08-09,2336.117676277382,1493.4194996243066,3245.1772648413257,true